location,date,smuggling_incident,weather_condition,geopolitical_event,terrain_type,poverty_rate,distance_to_checkpoint,population_density
Border B,2020-03-29 14:23:13,1,rain,none,flat,17.97803590145967,24.222286002280516,756.6521182069112
Border D,2022-03-19 07:14:25,0,rain,sanctions,water_body,15.884141816257507,26.043858145871187,239.7481267900182
Border D,2020-01-18 12:48:16,1,fog,trade_dispute,water_body,21.589334942780123,32.88170115165142,905.2321067687235
Border B,2020-08-13 19:24:24,1,sunny,sanctions,flat,22.649205614754067,48.79159254733731,514.0544222549992
Border A,2020-12-13 13:53:54,0,rain,trade_dispute,mountain,13.868463268340902,31.039259146283097,136.43884151600724
Border B,2021-12-07 08:10:23,0,sunny,none,flat,18.503172575981935,9.952866441430299,203.90592765026844
Border D,2022-03-06 02:02:45,0,clear,none,flat,33.11819916171713,37.48451963972523,816.4840871089814
Border C,2020-08-08 01:18:01,0,sunny,none,water_body,23.190252023230375,14.511412554634285,227.40341892825617
Border B,2020-01-02 18:34:49,0,fog,sanctions,forest,35.63550344730514,23.556865093544193,184.62494107529085
Border C,2020-04-10 21:37:41,0,storm,trade_dispute,muddy,5.257039655897981,40.40165585603276,982.5828590820375
Border D,2021-12-19 09:00:25,0,storm,trade_dispute,muddy,32.3613088270874,15.986038439215664,867.4863134026184
Border A,2020-01-29 06:43:31,1,sunny,none,muddy,42.967927785736705,4.172308588115822,700.7230546331905
Border A,2021-07-23 16:08:40,0,sunny,conflict,muddy,36.70430684263388,21.815905022581937,915.5348318464711
Border A,2021-07-15 08:05:42,1,clear,conflict,mountain,45.54567132694183,2.9572674257439324,527.3383073186849
Border A,2021-01-30 16:52:11,0,storm,trade_dispute,mountain,16.837172055862787,12.116781787613819,601.3407284458145
Border C,2020-01-31 05:30:52,1,sunny,none,water_body,13.979578411834629,22.615378293079402,262.3106978209389
Border B,2021-10-09 19:37:12,0,clear,none,mountain,11.57023708086638,45.500090915360964,317.9002313502104
Border B,2022-04-01 23:10:05,0,sunny,trade_dispute,mountain,10.290935102494295,35.312449750892455,337.0091835134714
Border D,2022-06-04 18:04:50,1,sunny,none,forest,17.629753306534447,14.188299413537445,395.02700336619876
Border A,2021-05-03 20:03:05,0,rain,none,forest,16.05326513704083,23.780907654932456,333.18157031509423
Border D,2021-03-21 15:39:13,1,storm,sanctions,muddy,25.202374682903226,33.33823890107056,40.84146306459341
Border C,2022-10-07 10:06:53,1,storm,trade_dispute,flat,41.88746508961036,35.1764163681798,984.2855427318142
Border B,2020-01-12 11:19:07,0,sunny,sanctions,forest,46.57076282500135,16.562653249275638,657.4304314747868
Border B,2021-12-27 06:52:52,0,sunny,sanctions,muddy,22.767072381000407,2.908794041845865,298.8489563228088
Border B,2022-05-09 23:57:40,0,sunny,sanctions,mountain,23.205437577988167,41.94845034274928,644.6627616991767
Border B,2021-12-12 06:49:29,0,fog,sanctions,mountain,34.01527186854274,20.640316945296806,223.80596990840874
Border A,2020-03-29 20:48:15,1,fog,trade_dispute,water_body,47.19602563043945,24.405195789184514,818.9454873715272
Border A,2022-10-30 21:52:45,0,sunny,conflict,muddy,44.912175259110754,34.8554065169727,193.50222160464403
Border D,2022-11-01 22:38:01,0,fog,sanctions,water_body,42.305054679477735,10.794432517590113,350.1507267861883
Border D,2020-12-20 12:51:11,0,clear,sanctions,forest,31.77828133766022,23.708041773032328,216.67968780230999
Border C,2020-11-10 18:15:42,0,clear,conflict,mountain,18.49856904263511,14.07156765501634,635.4820397026866
Border B,2020-11-16 10:50:13,0,storm,sanctions,mountain,40.9031977059432,40.68299481387393,871.4164616337396
Border B,2020-09-16 18:42:24,0,clear,none,flat,11.213745798057005,2.9104238726656755,236.22632911013082
Border A,2020-07-01 15:02:31,0,clear,none,forest,49.759935784901046,9.913337707423217,828.3019270439219
Border D,2022-10-02 18:48:37,0,clear,none,mountain,26.16512627235893,35.12599561727183,323.5138371925717
Border B,2021-03-12 23:09:32,0,clear,sanctions,mountain,32.126351612473485,17.693414749739226,266.7397826472028
Border A,2020-08-15 15:00:17,0,fog,sanctions,mountain,10.574783325746068,9.151241339947457,56.17238641101733
Border D,2021-02-01 09:10:01,0,clear,sanctions,water_body,25.114998099405984,31.868750844202804,724.6860066360573
Border D,2020-07-13 11:40:41,0,clear,conflict,flat,44.15872598917643,33.335422968199495,990.6949826401687
Border A,2021-10-10 08:58:45,0,fog,sanctions,flat,17.79591672037565,20.050912374734303,927.9563189598272
Border D,2020-11-26 12:05:58,0,rain,conflict,flat,34.20698339642533,42.062089445815715,130.12115189186736
Border C,2022-08-09 16:21:18,0,storm,trade_dispute,mountain,35.972100447261774,15.300547324418512,677.1726696550053
Border B,2021-12-09 09:12:14,0,rain,none,mountain,31.880179982978646,8.399759569376165,211.75201995766113
Border D,2021-11-10 05:43:26,0,sunny,sanctions,flat,44.73481674785964,37.05118762024417,724.604045512211
Border A,2021-05-21 11:58:58,0,clear,none,muddy,28.16127533548946,9.846331698382137,786.0869518771811
Border D,2022-02-18 20:21:10,0,clear,conflict,mountain,37.16019122097293,21.799560946908997,963.1797492189178
Border A,2022-11-14 20:01:23,0,clear,trade_dispute,muddy,19.168732557949767,18.492030984971763,846.8985568948009
Border C,2020-10-18 16:41:44,1,sunny,trade_dispute,flat,30.14790743586793,12.132762569294995,99.47530756937259
Border A,2020-06-08 21:12:26,0,fog,sanctions,muddy,46.69916285635277,6.668032136522587,396.7915706569021
Border D,2021-12-14 23:40:07,0,fog,conflict,flat,14.904963338808647,6.3904403105160235,888.3568199026641
Border C,2021-03-03 19:57:02,0,storm,trade_dispute,forest,6.872329351610984,12.093397054701509,539.0461379812022
Border A,2021-08-24 13:03:41,1,sunny,sanctions,mountain,5.904071975770554,9.843416951335303,344.0715086976284
Border C,2020-11-14 00:02:32,0,fog,sanctions,water_body,16.41742591978751,13.459846153002003,562.7707005826838
Border A,2021-07-31 00:04:07,1,sunny,conflict,mountain,37.51064448501026,24.371223673045463,157.10099683121786
Border B,2020-02-15 18:10:11,0,fog,trade_dispute,mountain,16.269183099220133,7.748306521755374,993.7386027114392
Border B,2020-12-25 12:32:38,0,storm,sanctions,mountain,7.143203137433357,34.17391680067434,931.2718714240021
Border B,2021-01-14 20:47:42,0,fog,trade_dispute,forest,37.613255320139956,17.085802814465836,16.794158475476035
Border A,2020-03-24 19:47:25,1,storm,trade_dispute,water_body,43.063219203783945,43.19443772519664,91.81155147104188
Border D,2021-12-23 12:47:53,1,rain,sanctions,water_body,42.69450501113948,19.0582530848681,857.6720837296265
Border D,2021-04-20 00:27:07,0,clear,trade_dispute,muddy,39.79877389644663,37.446335477476445,338.5032510886447
Border C,2021-11-20 00:22:30,1,clear,sanctions,flat,24.99120855738869,30.14311132053119,115.13303014667244
Border D,2020-02-26 21:53:54,0,clear,trade_dispute,forest,17.75527549590865,14.093929399501382,851.5692642326192
Border B,2021-08-15 06:08:34,1,clear,conflict,muddy,24.234115326022646,8.097708970232974,422.60505064624016
Border C,2021-10-31 00:02:17,0,sunny,none,water_body,33.52430802911543,43.649741550546494,685.6512265468274
Border B,2021-11-07 18:59:36,1,rain,sanctions,forest,39.45895164948968,19.10925674165667,972.9153263396928
Border B,2022-05-30 20:34:20,1,sunny,none,water_body,39.118640422063706,3.292110545423485,191.8370490299002
Border D,2021-08-09 13:58:59,0,rain,conflict,water_body,19.749161064426175,1.4322800474895216,535.3556596002402
Border A,2020-08-02 00:59:28,0,storm,sanctions,flat,22.500178951128095,14.913845813657296,176.9247340974995
Border D,2021-01-06 12:03:21,0,storm,none,muddy,11.863410147828663,38.068931239646254,915.7483608372903
Border A,2020-04-15 18:34:30,0,clear,sanctions,muddy,39.40307537343922,14.420741099068893,680.1161099751698
Border B,2020-08-18 22:31:11,0,fog,conflict,mountain,30.00258226562577,42.67146984313671,303.99302302758264
Border A,2021-10-21 11:18:04,0,clear,conflict,flat,44.15466526310897,47.1933213262565,532.3233957841985
Border B,2022-04-18 01:01:29,0,storm,sanctions,water_body,8.219575398453664,28.62191484739123,442.2235594247348
Border D,2021-03-21 22:34:46,1,fog,none,muddy,18.21456340760833,1.5696386295250147,354.7085823158965
Border B,2022-11-10 10:09:17,0,fog,none,water_body,11.904643848526,1.5496242121745767,236.93065347267392
Border D,2020-01-10 05:24:19,0,sunny,sanctions,muddy,9.06413444290082,15.525172001599781,988.5538173640136
Border A,2022-04-20 16:35:23,1,storm,none,flat,5.9086426320556615,34.20632825510657,422.7371305478831
Border A,2020-02-09 21:27:08,0,storm,conflict,mountain,32.061398778620784,12.218271241510678,653.8706830267796
Border C,2020-05-20 11:30:27,0,rain,trade_dispute,mountain,13.47052701754122,30.665205268717276,616.2390434396065
Border D,2021-11-12 14:20:16,0,fog,conflict,muddy,47.09895619256916,8.73898954306057,250.5247707360003
Border C,2022-04-28 16:13:43,0,clear,sanctions,water_body,30.121916385396155,20.29522041460339,616.9569830143658
Border D,2020-02-13 18:24:46,0,rain,sanctions,mountain,29.848408150881063,42.328594065002605,251.56444770133334
Border B,2021-07-07 12:48:11,0,storm,sanctions,muddy,42.243138505140365,38.18315378220183,521.2736479245698
Border A,2021-04-18 08:05:18,1,fog,none,muddy,10.393070412432074,5.412212443081177,867.2688577670426
Border A,2022-02-05 01:07:23,0,fog,none,flat,24.092054981546223,46.64636826898997,131.2940322351111
Border D,2022-09-13 23:28:30,0,storm,none,muddy,35.269629305441825,44.80518610872838,735.0072130459273
Border D,2021-10-12 00:16:58,0,rain,conflict,water_body,26.505930193471485,48.78386262618342,788.053519535856
Border A,2021-09-19 23:06:45,0,storm,conflict,muddy,32.43175510857816,11.209976822831155,310.99167633869973
Border B,2022-05-27 20:19:43,0,clear,sanctions,mountain,7.428911689297543,48.96702637829058,24.2012328932989
Border B,2021-09-08 09:40:07,1,sunny,sanctions,flat,17.728055309460593,11.41912435132674,120.12472206684039
Border D,2021-10-26 14:01:22,1,fog,none,water_body,30.107701093558134,39.842803222152774,54.0145155549023
Border B,2022-05-21 08:05:49,0,storm,none,muddy,10.265629734376205,27.608077013622587,806.1541569130563
Border D,2022-10-08 05:27:37,0,clear,none,muddy,35.40790796346421,18.974887614280576,212.94884964229217
Border A,2022-01-05 23:44:32,1,clear,conflict,forest,35.7068698934601,26.415019920700914,950.8744918747008
Border A,2022-02-05 13:10:36,0,sunny,trade_dispute,mountain,35.49074426233821,17.41973715735227,238.60073163415606
Border D,2020-12-28 16:06:02,1,rain,trade_dispute,muddy,14.11282672357285,33.872676092214625,260.23590481389806
Border A,2022-01-10 04:05:03,0,rain,sanctions,forest,44.8842233216337,23.021519986489547,781.6255696636139
Border A,2020-09-16 07:47:50,0,rain,sanctions,water_body,12.0495375154391,6.993370442875845,551.6784790150163
Border C,2022-09-16 12:13:05,0,sunny,sanctions,forest,24.284279476913813,27.64795893815573,131.91765712181478
Border B,2020-01-12 21:58:49,1,sunny,trade_dispute,forest,20.00430334580556,30.459650898139746,612.0816928477145
Border C,2021-03-30 20:37:07,0,clear,sanctions,mountain,13.974191894861779,12.141413088006683,448.2061254593194
Border C,2022-12-13 09:41:43,0,clear,conflict,flat,40.65975097007768,15.639154612763758,56.61976005317821
Border D,2022-12-30 20:06:36,0,rain,none,mountain,45.057794409892466,40.16556298206629,984.7784487243595
Border D,2021-12-26 18:28:08,0,storm,conflict,muddy,46.95396496417277,10.531436569269221,63.342044004481636
Border A,2020-09-29 13:39:48,1,rain,conflict,mountain,10.399864926874738,43.96505050751529,938.4624026651546
Border C,2021-11-05 19:38:35,1,clear,none,flat,34.71865298600878,33.87681552993408,261.14679405024225
Border C,2021-10-21 11:44:36,1,sunny,none,mountain,5.668155884023021,19.162097709901563,523.5723315180297
Border C,2020-02-15 12:03:45,0,storm,trade_dispute,forest,39.15965293205461,8.527914518247515,907.143874482059
Border B,2021-08-13 15:35:50,0,clear,trade_dispute,water_body,42.556784660594886,45.844125881033015,878.6268805030057
Border A,2022-01-21 22:21:49,1,fog,trade_dispute,water_body,14.109048429825723,32.66855316801267,124.43407685898427
Border D,2021-04-12 12:27:35,1,storm,sanctions,flat,37.1421965947666,17.26105113763855,88.13313622955198
Border B,2021-12-02 22:17:11,0,clear,trade_dispute,forest,35.314890607494384,8.237531971745435,382.7795866270571
Border B,2022-06-06 02:34:17,0,storm,conflict,water_body,27.617118933683322,11.47059258618931,283.8073470994682
Border C,2020-06-01 22:42:07,0,storm,conflict,water_body,23.572516166992486,25.392104087623295,724.3887089214682
Border B,2021-08-08 00:35:09,0,storm,trade_dispute,forest,22.698048282339347,11.438860040075754,744.0780970900094
Border C,2022-07-22 20:02:42,1,sunny,sanctions,forest,11.571446015793878,7.817995847734139,957.242101385522
Border B,2020-03-01 19:16:15,0,sunny,none,mountain,43.82104652290435,39.40302570291602,169.53386961701256
Border C,2020-01-05 04:59:56,0,fog,sanctions,muddy,12.370978129043463,41.50170274392285,364.449424406064
Border C,2022-09-26 23:49:12,0,fog,conflict,muddy,13.16919347194587,5.749958789372608,573.8467065357277
Border B,2021-06-06 23:30:51,0,storm,trade_dispute,muddy,21.298692689558408,42.8956749734082,911.7483804207365
Border A,2022-07-22 18:48:10,0,clear,sanctions,flat,49.69382504311565,24.792176519769647,439.3916776203939
Border B,2021-05-31 23:56:43,0,sunny,sanctions,muddy,27.654802587889286,34.79378564368491,159.03909303821797
Border A,2021-07-08 14:43:51,0,storm,sanctions,mountain,40.53185124295305,5.442046367059271,483.83603901308317
Border A,2022-04-20 16:37:16,1,,none,water_body,23.82498034168159,33.90600862593709,94.33963314367237
Border C,2020-11-06 04:40:12,0,storm,sanctions,forest,34.10785383727489,6.096871427964668,960.8872933438934
Border D,2022-12-03 01:37:56,0,rain,trade_dispute,water_body,47.5484746542421,49.12585451572462,763.9598274038817
Border D,2021-12-07 08:58:10,0,storm,sanctions,flat,42.297108901221804,9.91857121699861,418.72282795879227
Border D,2020-08-06 20:17:27,0,clear,conflict,forest,30.273364805337373,17.496912958335074,523.4498601952757
Border C,2021-05-23 09:44:59,0,clear,conflict,water_body,33.46239075238775,17.675751494766203,272.7060754926175
Border B,2021-08-24 10:11:38,0,clear,conflict,mountain,22.619785601799528,8.164929302461541,78.27871331546423
Border B,2020-12-16 08:23:25,1,storm,none,forest,46.61511239103672,38.46747736580049,661.5622306502107
Border C,2021-11-18 19:02:21,0,storm,sanctions,forest,22.788119617863966,42.909242510140885,111.6643968020466
Border B,2020-06-26 01:43:01,0,rain,trade_dispute,mountain,48.965802320776206,2.9522182849984118,603.1124723300994
Border D,2020-12-02 04:47:17,0,fog,sanctions,muddy,47.5318603890247,8.475885737970195,280.19656455196997
Border D,2021-07-03 15:40:52,0,fog,sanctions,forest,43.56901265314903,10.456886127808346,367.6943339255042
Border B,2020-10-26 19:11:42,1,clear,sanctions,muddy,37.581606958496465,9.714629595532271,611.9438329928324
Border B,2021-09-01 10:28:55,0,fog,sanctions,mountain,46.76942923641579,37.334585824147965,461.89610721545023
Border D,2021-02-10 01:03:48,1,rain,sanctions,muddy,43.52913223224073,8.165337671609048,244.7736658866723
Border B,2020-08-28 16:36:52,1,clear,trade_dispute,water_body,26.896382062560473,42.5292711112445,595.2606582507141
Border D,2022-11-11 15:59:24,0,clear,sanctions,mountain,39.014616106659076,14.647802323431327,571.9351599999368
Border D,2022-11-26 18:08:10,0,storm,sanctions,water_body,40.938185552932936,38.141184757652326,158.56359954104852
Border A,2020-10-05 23:58:16,0,sunny,none,muddy,44.17273628758454,9.43210952275015,399.28946710104356
Border D,2022-11-12 19:59:10,0,rain,sanctions,mountain,46.980416394506776,26.900306350707474,294.1202727229068
Border A,2021-09-30 08:00:40,0,storm,conflict,flat,32.29996404486019,33.0471441741068,761.4667231515817
Border D,2020-08-29 23:00:11,1,storm,conflict,forest,48.74743449093471,24.066994587036447,604.5217706663993
Border D,2022-06-11 23:13:17,0,storm,sanctions,muddy,22.655268511719434,38.476559902308985,618.3439499629657
Border A,2020-07-28 16:47:35,0,sunny,none,muddy,8.963855188387287,28.51107346247138,168.79860330422198
Border A,2022-10-15 16:27:22,0,sunny,sanctions,muddy,33.827450272407724,2.587299577841451,898.0034870701492
Border D,2022-06-22 23:10:48,0,storm,trade_dispute,muddy,28.27589336356789,36.70072566094692,642.5410554830161
Border B,2021-08-03 23:02:11,1,storm,sanctions,water_body,36.1504944856669,40.629923603575705,418.0635198860221
Border D,2022-12-23 01:28:09,1,storm,none,water_body,7.517383765744086,26.884919540334266,354.3902383771608
Border C,2022-11-26 20:25:19,0,clear,conflict,flat,31.9926147668554,27.13269798711438,630.9595937974477
Border A,2020-09-22 08:58:27,0,fog,conflict,flat,43.3498208185831,1.6914968160515031,645.1790865768911
Border D,2021-05-18 22:30:17,0,rain,conflict,mountain,32.687328277615336,39.15186854452392,315.12565144521494
Border B,2020-05-24 18:03:06,0,clear,conflict,water_body,9.575023445499458,22.15760429706508,925.9287946198701
Border D,2020-12-25 18:35:56,0,rain,trade_dispute,forest,5.432238758595083,2.9698438420648543,589.3394703148439
Border B,2022-07-05 06:55:15,1,sunny,none,muddy,42.07518609583795,21.66807971430225,594.7330177815797
Border D,2022-08-04 08:41:41,0,sunny,trade_dispute,mountain,23.682277176427448,19.405153222198997,332.0853669438464
Border D,2022-08-04 15:21:03,1,storm,sanctions,flat,19.924643263951985,22.32900262349893,569.4106048148273
Border D,2022-03-01 07:58:26,0,rain,none,water_body,43.11747898469599,26.938790315905344,857.1978149072553
Border A,2020-03-18 21:02:21,1,sunny,none,forest,41.08247723805003,26.430224380713128,926.5591889934652
Border C,2022-08-19 21:55:17,1,rain,sanctions,flat,44.66290948382745,45.92736211560721,540.1519809599145
Border A,2022-02-03 20:51:36,0,clear,sanctions,water_body,17.85108419271124,11.90591329418523,386.66511225465257
Border C,2020-10-21 03:17:13,0,sunny,conflict,muddy,39.82269019808754,39.83216546119185,394.4239482603902
Border B,2020-04-27 03:45:23,1,rain,conflict,flat,15.378502145308515,16.077077994630695,805.7248211754746
Border B,2021-12-05 11:35:51,0,rain,none,muddy,14.907798581297907,29.525053041182648,283.4646606007045
Border D,2021-12-26 11:26:26,0,clear,trade_dispute,flat,16.340730742601316,14.113198850173644,925.9880898548284
Border C,2022-12-21 00:51:46,0,sunny,conflict,forest,10.979761007972655,20.53622945797437,919.4580447184961
Border D,2022-08-19 07:41:26,1,sunny,trade_dispute,forest,35.02380390032141,47.24671836599633,117.31082000777381
Border B,2022-12-25 05:49:09,1,clear,sanctions,flat,33.97754097519483,26.447204440492595,945.9563758495815
Border B,2020-03-25 22:05:45,0,sunny,trade_dispute,flat,48.92697549124115,41.45260911195489,841.2354600830308
Border D,2022-05-25 02:47:26,1,fog,sanctions,muddy,25.1623862826913,45.72500998832004,870.627886559635
Border C,2021-05-27 05:02:25,1,clear,conflict,muddy,21.664763850682988,14.249242430621317,938.7605215334356
Border C,2022-12-30 09:53:43,0,clear,sanctions,forest,19.22797755650025,12.328659596186439,326.8728107385333
Border B,2020-03-08 19:03:04,1,fog,none,forest,18.494493998665423,17.322062764398844,803.2451084345993
Border A,2020-03-03 06:08:00,0,storm,sanctions,mountain,35.10934246374286,49.03647282655152,194.27491384108555
Border D,2021-08-24 03:24:01,1,rain,trade_dispute,mountain,26.357736736783004,4.712130182290436,304.5931692525382
Border C,2022-09-20 16:05:14,0,clear,conflict,water_body,45.21850952782337,42.498235469098866,844.325358801996
Border B,2022-09-06 22:17:45,0,rain,sanctions,mountain,17.263661517222392,7.41005214683668,54.72907018303103
Border D,2020-10-18 04:26:16,0,fog,sanctions,flat,28.192479047968007,45.848857732048884,17.668167922678368
Border D,2022-06-16 19:05:17,1,clear,sanctions,mountain,20.622557858794682,30.091299918325696,778.6389834510643
Border B,2021-02-04 05:02:22,1,fog,trade_dispute,flat,25.45518405725244,31.96059253747613,32.09363211835806
Border D,2021-07-27 12:08:17,0,clear,trade_dispute,flat,35.69121753911794,15.455405014407573,61.916197753813165
Border D,2022-06-28 01:22:17,0,clear,trade_dispute,flat,20.087255332338202,20.569267038013603,711.8109382561503
Border D,2021-10-12 10:41:46,1,fog,none,mountain,40.00121176397484,7.965702484169453,161.002638207616
Border B,2022-06-26 13:04:48,0,fog,sanctions,flat,46.59357394272682,29.517732843291334,245.69196256647646
Border C,2022-12-12 12:42:27,0,storm,trade_dispute,muddy,41.77548549654952,45.915248412425235,288.3585929634616
Border D,2021-04-22 18:37:55,0,rain,conflict,water_body,24.17747547550941,18.263115441459117,707.836948501599
Border B,2020-04-06 15:40:27,1,sunny,sanctions,forest,24.36256737878396,22.366266904546336,803.1586193303776
Border C,2020-08-02 04:45:29,0,sunny,trade_dispute,muddy,26.681469044164757,7.234049801741012,130.20195489724395
Border D,2022-09-04 11:44:28,0,clear,sanctions,flat,14.813600199661627,43.74531399201459,93.51375283248744
Border B,2022-05-10 17:17:58,0,storm,sanctions,water_body,22.867601808959687,9.282794748399573,545.9589147945064
Border D,2022-05-29 02:44:23,0,storm,sanctions,muddy,19.49674041321273,35.841082378269846,439.7783483865059
Border A,2020-03-15 02:40:13,1,fog,conflict,mountain,44.94334813904075,4.228077988465228,864.3104979014281
Border B,2020-02-01 08:13:52,0,clear,none,muddy,42.15651956214205,38.66452859778969,334.27776516007003
Border A,2020-02-22 08:11:47,1,sunny,sanctions,mountain,38.58955411020567,2.046036403271391,420.444816803686
Border A,2020-07-22 01:14:53,0,fog,sanctions,forest,24.69520027974488,33.82215067267112,358.6730569236871
Border D,2022-02-04 08:25:05,0,rain,sanctions,water_body,18.35681489309149,46.75109672796356,990.7858999248037
Border C,2021-12-15 09:49:46,1,storm,trade_dispute,forest,25.109319124112684,43.346289290829006,579.6110949486254
Border B,2022-05-07 13:17:17,0,sunny,conflict,water_body,46.282459180940194,17.110284120314223,695.121094650956
Border B,2020-12-03 02:24:02,0,clear,sanctions,muddy,15.193234600678762,27.940841581713382,353.48992935662056
Border D,2022-06-12 03:13:11,0,clear,trade_dispute,mountain,19.327058264433976,25.545443474453204,787.2071732202228
Border A,2021-10-18 12:22:10,0,rain,conflict,mountain,8.627867344137647,27.13807025777693,585.5069927153903
Border D,2021-06-10 19:11:30,1,storm,conflict,mountain,39.13258563121353,42.112854722594534,34.76422742780953
Border C,2022-12-27 21:51:35,0,storm,trade_dispute,water_body,37.80913022452458,7.881786692467921,423.66146176266096
Border C,2021-12-14 03:01:40,1,rain,none,water_body,12.343403099848928,1.8327096305465287,520.5482080965365
Border C,2022-10-26 00:01:34,0,clear,trade_dispute,flat,25.437478303388172,9.445940594687135,806.8909418889754
Border D,2020-11-16 22:15:43,0,sunny,conflict,mountain,11.053446388658717,6.653802486950724,964.768863871509
Border B,2022-12-09 10:49:41,0,sunny,conflict,muddy,30.552022953213203,42.12362456611418,600.6941132508799
Border B,2022-10-30 00:03:08,1,sunny,none,flat,48.48672407507621,30.340246324669092,873.2996336256356
Border D,2020-07-07 17:11:01,0,rain,sanctions,mountain,32.38524563521433,27.46391587526481,276.5547168906888
Border A,2022-02-21 16:13:32,1,storm,sanctions,flat,14.762108267115337,39.959742396797196,802.0055852616805
Border B,2022-12-09 21:36:48,1,fog,trade_dispute,,45.29303633953103,46.00101946451307,295.5607543036025
Border C,2021-05-18 21:56:38,0,clear,sanctions,mountain,27.72254101937955,43.19446771264161,882.7558901279508
Border B,2022-07-01 17:43:22,0,clear,conflict,muddy,22.829076739535978,49.33247006211009,426.0780346340949
Border B,2022-07-12 18:34:12,0,storm,none,water_body,46.273912732709064,48.623308947626995,593.9272641289422
Border D,2021-12-27 19:20:59,1,storm,none,forest,15.299993076949551,46.26939404690175,603.615432601679
Border D,2020-01-29 03:59:22,0,,sanctions,water_body,18.431621455866782,12.597431529859096,775.3353229576586
Border A,2020-02-01 03:57:39,0,rain,conflict,muddy,47.64378430442129,29.38123580032884,744.0654771686297
Border C,2022-05-04 10:29:54,1,clear,sanctions,flat,38.56355120745401,2.773653936996574,780.0153074465354
